(robot_env) ragnar@Ragnar:~/Desktop/robot $ python robot_client.py --server ws://193.169.240.11:8080                 2025-06-22 15:23:33,897 - asyncio - DEBUG - Using selector: EpollSelector
2025-06-22 15:24:26,620 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:26,625 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:26,636 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:26,641 - robot_video - DEBUG - 📨 Получено сообщение #353: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:26,647 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:26,658 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:26,689 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:26,700 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:26,705 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:26,711 - robot_video - DEBUG - 📨 Получено сообщение #354: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:26,716 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:26,727 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:26,738 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:26,744 - robot_video - DEBUG - 📨 Получено сообщение #355: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:26,749 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:26,760 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:26,783 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:26,789 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:26,799 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:26,805 - robot_video - DEBUG - 📨 Получено сообщение #356: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:26,811 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:26,822 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:26,847 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:26,853 - robot_video - DEBUG - 📨 Получено сообщение #357: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:26,859 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:26,869 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:26,875 - robot_video - DEBUG - 📭 Очередь кадров пуста
2025-06-22 15:24:26,881 - robot_video - DEBUG - Нет кадров для отправки
2025-06-22 15:24:26,886 - robot_video - ERROR - ❌ Слишком много ошибок отправки видео подряд: 10
2025-06-22 15:24:26,897 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:26,902 - robot_video - DEBUG - 📨 Получено сообщение #358: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:26,908 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:26,914 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:26,915 - robot_video - DEBUG - 🎥 Кадр #60 захвачен: True
2025-06-22 15:24:26,915 - robot_video - DEBUG - 🎨 Кодируем кадр #60...
2025-06-22 15:24:26,920 - robot_video - DEBUG - 🎨 Кадр #60 закодирован: True
2025-06-22 15:24:26,920 - robot_video - DEBUG - 🎬 Кадр #40 добавлен в очередь
2025-06-22 15:24:26,920 - robot_video - INFO - 🎬 Захват кадров: #61, FPS: 1.1
2025-06-22 15:24:26,920 - robot_video - DEBUG - 🎥 Захватываем кадр #61...
2025-06-22 15:24:26,941 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:26,952 - robot_video - DEBUG - 📨 Получено сообщение #359: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:26,958 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:26,968 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,002 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,007 - robot_video - DEBUG - 📨 Получено сообщение #360: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,013 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,024 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,051 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,057 - robot_video - DEBUG - 📨 Получено сообщение #361: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,062 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,073 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,104 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,110 - robot_video - DEBUG - 📨 Получено сообщение #362: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,115 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,126 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,153 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,159 - robot_video - DEBUG - 📨 Получено сообщение #363: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,164 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,175 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,206 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,212 - robot_video - DEBUG - 📨 Получено сообщение #364: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,218 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,228 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,255 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,266 - robot_video - DEBUG - 📨 Получено сообщение #365: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,272 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,282 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,309 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,320 - robot_video - DEBUG - 📨 Получено сообщение #366: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,325 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,336 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,359 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,364 - robot_video - DEBUG - 📨 Получено сообщение #367: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,370 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,381 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,411 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,417 - robot_video - DEBUG - 📨 Получено сообщение #368: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,423 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,433 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,460 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,466 - robot_video - DEBUG - 📨 Получено сообщение #369: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,471 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,482 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,513 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,519 - robot_video - DEBUG - 📨 Получено сообщение #370: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,525 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,536 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,563 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,569 - robot_video - DEBUG - 📨 Получено сообщение #371: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,575 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,585 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,617 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,623 - robot_video - DEBUG - 📨 Получено сообщение #372: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,629 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,639 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,662 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,667 - robot_video - DEBUG - 📨 Получено сообщение #373: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,673 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,684 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,713 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,719 - robot_video - DEBUG - 📨 Получено сообщение #374: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,725 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,736 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,769 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,775 - robot_video - DEBUG - 📨 Получено сообщение #375: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,780 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,791 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,815 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,815 - robot_video - DEBUG - 🎥 Кадр #61 захвачен: True
2025-06-22 15:24:27,816 - robot_video - DEBUG - 🎨 Кодируем кадр #61...
2025-06-22 15:24:27,816 - robot_video - DEBUG - 📨 Получено сообщение #376: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,816 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,817 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,820 - robot_video - DEBUG - 🎨 Кадр #61 закодирован: True
2025-06-22 15:24:27,820 - robot_video - DEBUG - 🎬 Кадр #41 добавлен в очередь
2025-06-22 15:24:27,820 - robot_video - DEBUG - 🎥 Захватываем кадр #62...
2025-06-22 15:24:27,872 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,883 - robot_video - DEBUG - 📨 Получено сообщение #377: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,889 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,899 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,936 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,942 - robot_video - DEBUG - 📨 Получено сообщение #378: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,948 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,959 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:27,970 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:27,975 - robot_video - DEBUG - 📨 Получено сообщение #379: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:27,981 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:27,992 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,020 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,026 - robot_video - DEBUG - 📨 Получено сообщение #380: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,032 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,043 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,072 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,078 - robot_video - DEBUG - 📨 Получено сообщение #381: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,083 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,094 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,123 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,129 - robot_video - DEBUG - 📨 Получено сообщение #382: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,134 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,145 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,187 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,193 - robot_video - DEBUG - 📨 Получено сообщение #383: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,198 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,209 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,231 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,237 - robot_video - DEBUG - 📨 Получено сообщение #384: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,242 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,253 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,286 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,292 - robot_video - DEBUG - 📨 Получено сообщение #385: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,298 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,304 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,336 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,341 - robot_video - DEBUG - 📨 Получено сообщение #386: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,347 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,358 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,386 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,392 - robot_video - DEBUG - 📨 Получено сообщение #387: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,398 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,409 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,434 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,445 - robot_video - DEBUG - 📨 Получено сообщение #388: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,451 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,461 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,489 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,495 - robot_video - DEBUG - 📨 Получено сообщение #389: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,500 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,511 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,542 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,548 - robot_video - DEBUG - 📨 Получено сообщение #390: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,553 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,564 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,588 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,599 - robot_video - DEBUG - 📨 Получено сообщение #391: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,605 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,616 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,645 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,656 - robot_video - DEBUG - 📨 Получено сообщение #392: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,662 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,672 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,697 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,702 - robot_video - DEBUG - 📨 Получено сообщение #393: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,708 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,710 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,710 - robot_video - DEBUG - 🎥 Кадр #62 захвачен: True
2025-06-22 15:24:28,711 - robot_video - DEBUG - 🎨 Кодируем кадр #62...
2025-06-22 15:24:28,715 - robot_video - DEBUG - 🎨 Кадр #62 закодирован: True
2025-06-22 15:24:28,716 - robot_video - DEBUG - 📦 Очередь кадров полная, пропускаем кадр
2025-06-22 15:24:28,716 - robot_video - DEBUG - 🎥 Захватываем кадр #63...
2025-06-22 15:24:28,748 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
2025-06-22 15:24:28,754 - robot_video - DEBUG - 📨 Получено сообщение #394: COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"right...
2025-06-22 15:24:28,759 - websockets.client - DEBUG - > TEXT '{"type": "telemetry", "data": {"leftStick": {"x": 0.0, "y": 0.0}}}' [66 bytes]
2025-06-22 15:24:28,770 - robot_video - DEBUG - 🎧 Ожидание сообщения (таймаут #0)...
2025-06-22 15:24:28,800 - websockets.client - DEBUG - < TEXT 'COMMAND!{"leftStickValue":{"x":0.0,"y":0.0},"ri...0.0},"cameraAngle":0.0}' [98 bytes]
